district,date,t_start,r,lower,upper
Kolkata,2021-04-08,337,1.7596067449930897,1.6997261965971928,1.8205094215412247
Kolkata,2021-04-09,338,1.7634872920831557,1.7064563447177186,1.8214425664771559
Kolkata,2021-04-10,339,1.7788733595276813,1.7242028276834978,1.8343852571060795
Kolkata,2021-04-11,340,1.835394182240838,1.7823429721935833,1.889212546486984
Kolkata,2021-04-12,341,1.8160968093193754,1.7657264192662663,1.8671657156442072
Kolkata,2021-04-13,342,1.8349221753915403,1.7866580855531857,1.8838205459341246
Kolkata,2021-04-14,343,1.8520855418324549,1.8058735356632607,1.8988732577386065
Kolkata,2021-04-15,344,1.849200086124145,1.8052225350340845,1.8936995253357123
Kolkata,2021-04-16,345,1.8576556372177115,1.8157011270026038,1.9000826778505624
Kolkata,2021-04-17,346,1.880586448590657,1.8404158130735118,1.9211847401964652
Kolkata,2021-04-18,347,1.8893668317273762,1.8510701063419552,1.9280502263972814
Kolkata,2021-04-19,348,1.8180190634627615,1.7823202309783275,1.854066959306636
Kolkata,2021-04-20,349,1.74500952043811,1.7117662631205024,1.7785680432900772
Kolkata,2021-04-21,350,1.6931911616695428,1.6619893081884016,1.7246791603375784
Kolkata,2021-04-22,351,1.6357080905630497,1.6063970261267084,1.6652804784931112
Kolkata,2021-04-23,352,1.582565615714701,1.554931627944765,1.6104396231879392
Kolkata,2021-04-24,353,1.550798997128041,1.524503462314838,1.577316259748407
Kolkata,2021-04-25,354,1.607565467389353,1.58175977282677,1.6335770721495755
Kolkata,2021-04-26,355,1.6283248877514207,1.6032639517821972,1.653577480961218
Kolkata,2021-04-27,356,1.6117494504145407,1.587720760062429,1.6359561037921844
Kolkata,2021-04-28,357,1.5804438055108008,1.5575318648221605,1.6035207228971071
Kolkata,2021-04-29,358,1.5416955989777223,1.519895614899744,1.5636486615771679
Kolkata,2021-04-30,359,1.44565865459282,1.425296269594565,1.466163462591398
